region_id,area_km2,geo_x,geo_y,BD1000,BD2000,OH_SPECTRAL_INDICATOR,ICE_SPECTRAL_INDICATOR,m3_valid_pct,dfsar_cpr_mean,dfsar_cpr_class,radar_flag,minirf_s1_log_mean,qualification_status
7049,0.15375,-6543.487804878052,16105.27642276423,0.5958,-0.145666,-2.494382,0.646845,1.0,0.164432,normal_low,CPR_ONLY,,QUALIFIED
7056,0.104375,15757.284431137728,15999.452095808383,,,,,1.0,0.187354,normal_low,CPR_ONLY,,QUALIFIED
7076,0.3075,22992.99593495934,15782.05487804878,,,,,1.0,0.225878,normal_low,BOTH,0.018381,QUALIFIED
7086,0.2625,18763.130952380947,15742.166666666668,,,,,1.0,0.264976,normal_low,CPR_ONLY,,QUALIFIED
7090,1.165,-8289.864270386264,15955.93186695279,0.79123,0.623021,,,1.0,0.238848,normal_low,CPR_ONLY,,QUALIFIED
7098,0.363125,-7457.771944922548,15935.697934595526,0.832876,-0.484887,,3.033553,1.0,0.169527,normal_low,CPR_ONLY,,QUALIFIED
7099,1.319375,-5003.283041212693,15636.28872572241,0.685362,-0.172235,0.114734,1.659189,1.0,0.185926,normal_low,CPR_ONLY,,QUALIFIED
7111,0.083125,-17739.03383458647,15973.996240601504,0.05369,0.362815,0.673182,1.045872,1.0,0.201429,normal_low,BOTH,0.074926,QUALIFIED
7116,0.94125,21288.311420982733,15886.240371845954,,,,,1.0,0.210416,normal_low,BOTH,0.027649,QUALIFIED
7121,0.415,-6021.320783132527,15782.164156626506,0.691303,-0.218711,-2.100245,1.458246,1.0,0.159702,normal_low,CPR_ONLY,,QUALIFIED
7124,0.876875,24827.600498930857,15664.505702067,,,,,1.0,0.214083,normal_low,CPR_ONLY,,QUALIFIED
7136,0.894375,12550.495807127882,15684.916491963664,,,1.323208,,1.0,0.231075,normal_low,CPR_ONLY,,QUALIFIED
7168,0.455,22034.321428571435,15448.37087912088,,,,,1.0,0.24601,normal_low,BOTH,0.02264,QUALIFIED
7217,1.171875,-10988.326666666668,15639.86,0.391446,0.255932,1.225141,,1.0,0.193757,normal_low,CPR_ONLY,,QUALIFIED
7218,0.0925,-7922.96621621622,15631.75,0.92026,0.005682,,,1.0,0.183828,normal_low,CPR_ONLY,,QUALIFIED
7226,2.24125,-1355.1151701059644,15041.89709983268,-0.056003,0.013016,0.013321,-0.055763,1.0,0.249764,normal_low,CPR_ONLY,,QUALIFIED
7231,0.289375,-38920.856371490285,15602.875809935204,-0.112949,-0.021055,-0.029689,-0.03655,1.0,0.18908,normal_low,BOTH,0.039441,QUALIFIED
7263,1.139375,-13081.21859572134,15826.816511245195,0.6052,0.661477,,,1.0,,no_data,S1_ONLY,0.038903,QUALIFIED
7266,0.275625,18232.266439909305,15609.45691609977,,,,,1.0,0.242813,normal_low,CPR_ONLY,,QUALIFIED
7272,0.735625,-6808.592608326253,15425.372557349194,0.768942,-0.717294,-0.497197,-0.356429,1.0,0.182334,normal_low,CPR_ONLY,,QUALIFIED
7288,0.275625,21707.77664399093,14987.40476190476,0.643298,0.786309,,,1.0,0.221664,normal_low,CPR_ONLY,,QUALIFIED
7289,0.105,22162.446428571435,15401.392857142857,,1.710882,,,1.0,0.231823,normal_low,BOTH,0.022208,QUALIFIED
7303,0.443125,-9395.034555712273,15354.167136812412,-0.166894,0.175726,,,1.0,0.236822,normal_low,CPR_ONLY,,QUALIFIED
7304,0.233125,-5263.167560321715,15194.467828418234,0.737077,-0.485599,0.920637,-1.264492,1.0,0.176975,normal_low,CPR_ONLY,,QUALIFIED
7339,0.08625,32703.84782608696,15207.202898550724,,,2.937135,,1.0,0.283213,normal_low,CPR_ONLY,,QUALIFIED
7365,0.201875,13727.5959752322,15042.063467492262,,-0.28038,-0.564223,2.350417,1.0,0.298808,normal_low,CPR_ONLY,,QUALIFIED
7385,0.101875,21385.389570552143,15080.407975460124,0.59712,1.377716,,,1.0,0.210801,normal_low,CPR_ONLY,,QUALIFIED
7412,0.1325,-12972.198113207549,15076.797169811323,,,-0.161312,2.18173,1.0,,no_data,S1_ONLY,0.034465,QUALIFIED
7446,0.10375,-1909.234939759037,14892.21686746988,4.99631,0.712879,1.721905,,1.0,0.31821,normal_low,CPR_ONLY,,QUALIFIED
7482,0.673125,9491.236304549668,15496.739554317548,,,2.936946,,1.0,0.293489,normal_low,CPR_ONLY,,QUALIFIED
7497,1.313125,-26064.63612565445,14762.791765825796,0.788601,-0.016673,1.899267,,1.0,0.176579,normal_low,S1_ONLY,0.068031,QUALIFIED
7502,0.190625,21279.5,14691.975409836068,0.620578,0.296643,1.426349,,1.0,0.224678,normal_low,CPR_ONLY,,QUALIFIED
7521,0.09,12539.77777777778,14889.909722222224,-0.605479,0.152004,-0.087378,0.600758,1.0,0.267269,normal_low,CPR_ONLY,,QUALIFIED
7543,0.290625,32090.467741935485,15049.478494623658,0.510019,-1.375,1.268591,,1.0,0.256426,normal_low,CPR_ONLY,,QUALIFIED
7545,0.694375,-16460.76102610261,15219.424392439243,0.193872,0.039716,0.177231,,1.0,,no_data,S1_ONLY,0.055345,QUALIFIED
7561,0.12625,-13730.202970297029,14531.316831683172,0.227011,,,,1.0,,no_data,S1_ONLY,0.068264,QUALIFIED
7583,0.2425,-5511.389175257733,14651.337628865982,0.88172,0.679579,0.915056,,1.0,0.191822,normal_low,CPR_ONLY,,QUALIFIED
7589,0.61625,-5845.606490872211,14309.348884381336,0.846698,0.320185,0.261494,1.002629,1.0,0.212076,normal_low,CPR_ONLY,,QUALIFIED
7611,0.70625,-10031.407079646016,14985.566371681416,-0.196162,,0.736793,,1.0,0.220619,normal_low,CPR_ONLY,0.032378,QUALIFIED
7624,0.34125,3633.06227106227,14539.327838827838,-0.2255,-0.074318,-0.041458,-0.005601,1.0,0.241358,normal_low,CPR_ONLY,,QUALIFIED
7635,1.226875,-17506.447529291898,14726.913652572592,0.416094,0.006344,0.425973,,1.0,,no_data,S1_ONLY,0.043438,QUALIFIED
7649,0.97125,-13135.28120978121,14245.850707850706,,-0.012702,1.587031,,1.0,,no_data,S1_ONLY,0.070956,QUALIFIED
7654,0.47375,32221.30079155673,14112.934036939318,0.180515,0.006818,1.720404,1.133243,1.0,0.235949,normal_low,CPR_ONLY,,QUALIFIED
7664,0.549375,32402.57167235496,14602.035836177474,0.087223,0.021547,0.341279,0.028347,1.0,0.27898,normal_low,CPR_ONLY,,QUALIFIED
7687,0.115625,23231.797297297293,14079.824324324323,0.57667,-0.738576,1.069545,4.780251,1.0,0.248993,normal_low,CPR_ONLY,,QUALIFIED
7751,1.82625,-377.80150581793714,14452.014373716633,-0.191098,-0.027016,0.040333,-0.042345,1.0,0.199725,normal_low,CPR_ONLY,,QUALIFIED
7755,0.1125,20990.61111111111,14198.555555555557,0.231053,-0.483688,0.905815,,1.0,0.22946,normal_low,CPR_ONLY,,QUALIFIED
7770,0.23,4231.157608695648,14283.040760869564,-0.248431,-0.046555,0.002091,-0.034797,1.0,0.251946,normal_low,CPR_ONLY,,QUALIFIED
7775,0.29375,-11251.98936170213,13780.5,0.551038,-0.10101,1.095101,,1.0,,no_data,S1_ONLY,0.055713,QUALIFIED
7790,0.5525,3834.483031674208,13929.685520361989,-0.244715,-0.06408,-0.017737,-0.068509,1.0,0.25998,normal_low,CPR_ONLY,,QUALIFIED
7808,0.195625,14648.062300319483,14088.99840255591,-0.092884,-0.007899,0.00027,0.077755,1.0,0.329486,normal_low,CPR_ONLY,,QUALIFIED
7842,0.51125,35109.55501222494,13834.790953545236,-0.209161,-0.096989,-0.112814,-0.052383,1.0,0.279797,normal_low,CPR_ONLY,,QUALIFIED
7844,0.405625,-25522.03312788906,14037.749614791988,-0.741733,0.217684,0.532249,1.054503,1.0,0.20503,normal_low,BOTH,0.048298,QUALIFIED
7864,0.1225,36840.95408163265,13947.948979591838,-0.210008,-0.159928,0.004503,-0.043288,1.0,0.224736,normal_low,CPR_ONLY,,QUALIFIED
7876,0.79375,-2978.531496062991,13526.090551181103,0.136266,0.047874,0.473142,0.126546,1.0,0.218868,normal_low,CPR_ONLY,,QUALIFIED
7893,0.6125,16718.8112244898,13498.790816326527,0.363903,-0.135629,0.626582,-0.304845,1.0,0.368136,normal_low,CPR_ONLY,,QUALIFIED
7916,0.4275,488.9736842105267,13988.950292397658,-0.37661,-0.046472,-0.013236,-0.000478,1.0,0.187239,normal_low,CPR_ONLY,,QUALIFIED
7990,0.17875,11875.54895104895,13726.11188811189,-0.304838,-0.150243,0.075353,-0.030924,1.0,0.197347,normal_low,CPR_ONLY,,QUALIFIED
8001,0.288125,35806.71258134491,13772.896963123649,-0.178147,-0.073528,-0.044907,-0.026574,1.0,0.22894,normal_low,CPR_ONLY,,QUALIFIED
8035,0.418125,21469.529895366213,13701.060538116595,0.355773,0.304169,3.51652,,1.0,0.207474,normal_low,CPR_ONLY,,QUALIFIED
8093,0.175625,-19446.40747330961,13141.069395017792,0.58429,-0.453067,-0.698676,-1.763704,1.0,,no_data,S1_ONLY,0.039971,QUALIFIED
8105,0.230625,31341.708672086723,13104.429539295394,0.442854,-0.109117,0.576757,-0.047376,1.0,0.242117,normal_low,CPR_ONLY,,QUALIFIED
8107,0.1625,-25318.865384615383,13223.769230769234,,,,,1.0,,no_data,S1_ONLY,0.038862,QUALIFIED
8109,0.220625,-10168.34702549575,13592.21388101983,,0.029324,-2.839746,1.796279,1.0,,no_data,S1_ONLY,0.07282,QUALIFIED
8115,0.25625,10458.402439024394,12925.439024390244,-0.28192,-0.039932,0.150376,-0.012409,1.0,0.249131,normal_low,CPR_ONLY,,QUALIFIED
8118,0.18125,-12986.017241379312,13152.310344827583,0.124642,0.580892,1.862857,3.318408,1.0,,no_data,S1_ONLY,0.126704,QUALIFIED
8119,0.864375,-11526.638828633404,13126.711135213303,1.06717,0.390126,0.835443,,1.0,,no_data,S1_ONLY,0.081323,QUALIFIED
8120,0.08375,-6973.447761194031,13268.59701492537,0.703874,0.158879,-2.942547,,1.0,,no_data,S1_ONLY,0.054379,QUALIFIED
8128,0.11125,35877.30898876405,13340.106741573032,-0.255601,-0.082234,0.003226,-0.060278,1.0,0.214493,normal_low,CPR_ONLY,,QUALIFIED
8136,0.25,34372.125,13194.75,-0.280678,-0.102471,-0.004704,-0.034534,1.0,0.279381,normal_low,CPR_ONLY,,QUALIFIED
8137,0.904375,36501.05494125778,12590.68659295093,-0.281941,-0.097907,0.024126,-0.013274,0.9661,0.197827,normal_low,CPR_ONLY,,QUALIFIED
8148,0.1675,15596.235074626864,13060.667910447764,1.196816,0.171075,0.954995,-0.83645,1.0,0.362963,normal_low,CPR_ONLY,,QUALIFIED
8179,0.47375,-18465.77044854881,12865.803430079157,-0.015413,0.374874,0.11885,1.070677,1.0,,no_data,S1_ONLY,0.048079,QUALIFIED
8190,0.446875,16181.702797202794,13260.185314685315,0.150185,0.058504,0.374892,0.385385,1.0,0.400105,normal_low,CPR_ONLY,,QUALIFIED
8208,0.36,33973.67534722222,13189.215277777776,-0.146955,-0.100769,0.008644,-0.013404,1.0,0.273869,normal_low,CPR_ONLY,,QUALIFIED
8209,0.78625,38583.06518282989,12923.512718600956,-0.212687,-0.048662,-0.009128,0.000449,1.0,0.238147,normal_low,CPR_ONLY,,QUALIFIED
8233,0.653125,18033.18421052632,12509.925837320574,-0.095549,1.621922,,,1.0,0.316077,normal_low,CPR_ONLY,,QUALIFIED
8236,1.10125,16.22814982973796,13181.303064699205,-0.262733,-0.063188,0.022533,-0.047026,1.0,0.20549,normal_low,CPR_ONLY,,QUALIFIED
8247,1.12375,17062.848164627358,12408.383759733042,0.155066,,2.331447,,0.9071,0.360028,normal_low,CPR_ONLY,,QUALIFIED
8249,0.76125,25331.93021346469,12951.977832512312,-0.011917,-0.053772,-0.160882,-0.019683,1.0,0.257516,normal_low,CPR_ONLY,,QUALIFIED
8266,0.245625,-10092.039440203567,13030.016539440205,1.140382,0.802207,,1.533489,1.0,,no_data,S1_ONLY,0.073065,QUALIFIED
8268,2.758125,-6665.801382279635,12691.83242692046,0.651762,-0.661765,0.907469,,1.0,,no_data,S1_ONLY,0.053878,QUALIFIED
8298,0.715,-3547.375,12748.861013986016,0.586299,0.355673,1.70702,,1.0,,no_data,S1_ONLY,0.056587,QUALIFIED
8305,0.1875,-9878.333333333328,12724.5,-0.488722,,,,1.0,,no_data,S1_ONLY,0.086319,QUALIFIED
8312,0.53875,18622.585846867754,12927.385150812064,0.594777,0.16443,0.088513,1.184242,1.0,0.2626,normal_low,CPR_ONLY,,QUALIFIED
8315,0.155,39273.18951612903,12589.209677419356,-0.805033,0.197922,-0.157159,,1.0,0.214596,normal_low,CPR_ONLY,,QUALIFIED
8381,1.505,22118.55107973421,12607.777823920267,0.580064,0.167725,0.651957,,1.0,0.256944,normal_low,CPR_ONLY,,QUALIFIED
8384,0.085,-31443.69852941177,12448.294117647063,0.497742,-0.258328,0.233011,0.865164,1.0,,no_data,S1_ONLY,0.316816,QUALIFIED
8408,0.16375,22885.6641221374,12440.576335877864,-0.923343,1.104788,1.859944,,1.0,0.274191,normal_low,CPR_ONLY,,QUALIFIED
8415,0.278125,-5318.983146067418,12306.45505617978,0.764316,-0.1975,0.986895,,1.0,,no_data,S1_ONLY,0.047883,QUALIFIED
8420,0.13,16233.27403846154,12313.24038461539,0.283954,0.643077,,,1.0,0.362676,normal_low,CPR_ONLY,,QUALIFIED
8422,0.59625,24629.033542976933,12472.171907756812,-0.172417,-0.136542,0.104759,0.067031,1.0,0.300979,normal_low,CPR_ONLY,,QUALIFIED
8458,0.416875,-10425.237631184404,12403.311094452773,-0.42387,,2.519005,,1.0,,no_data,S1_ONLY,0.075933,QUALIFIED
8470,0.54375,-8353.373563218389,11685.442528735635,0.9,,5.921439,,1.0,,no_data,S1_ONLY,0.060016,QUALIFIED
8475,0.1575,39000.88888888889,12179.666666666672,,,2.849372,,1.0,0.188611,normal_low,CPR_ONLY,,QUALIFIED
8482,0.12125,25110.71134020618,12302.948453608244,-1.58459,0.318402,2.698143,,1.0,0.279595,normal_low,CPR_ONLY,,QUALIFIED
8486,0.088125,-23291.989361702126,12052.627659574464,0.740838,,,,1.0,,no_data,S1_ONLY,0.069662,QUALIFIED
8499,1.053125,-8403.333827893177,12528.037091988132,0.530661,-0.676072,2.505541,,1.0,,no_data,S1_ONLY,0.067458,QUALIFIED
8503,0.800625,-11779.305620608897,12554.071428571428,0.44765,,2.906482,,1.0,,no_data,S1_ONLY,0.137865,QUALIFIED
8508,0.10625,14655.5294117647,12015.5,1.485624,,,,1.0,0.360501,normal_low,CPR_ONLY,,QUALIFIED
8525,0.93375,25561.548192771093,12153.19410977242,-1.31827,0.628382,0.882759,,1.0,0.332144,normal_low,CPR_ONLY,,QUALIFIED
8528,0.12625,39327.47029702971,12125.5,,,,,1.0,0.187336,normal_low,CPR_ONLY,,QUALIFIED
8582,0.4375,-10947.428571428572,11967.75,,-0.095289,2.169865,,1.0,,no_data,S1_ONLY,0.078949,QUALIFIED
8592,0.725,20913.89655172413,12023.043103448275,-1.790246,0.331965,1.896466,,1.0,0.206063,normal_low,CPR_ONLY,,QUALIFIED
8600,1.6875,-4523.981481481482,11578.518518518518,0.586114,0.295728,1.064171,,1.0,,no_data,S1_ONLY,0.068036,QUALIFIED
8608,0.48125,-19219.62337662337,12317.155844155845,-0.147836,-0.442484,1.496097,1.057998,1.0,,no_data,S1_ONLY,0.046491,QUALIFIED
8624,0.299375,38768.08037578288,11937.45198329854,,0.761552,0.850966,,1.0,0.186966,normal_low,CPR_ONLY,,QUALIFIED
8631,0.53,12727.418632075469,12056.39622641509,-1.318393,0.986633,,,1.0,0.32416,normal_low,BOTH,0.045472,QUALIFIED
8639,0.355625,17530.431458699466,11756.25571177504,,1.186871,,,1.0,0.410929,normal_low,CPR_ONLY,,QUALIFIED
8648,0.19125,20401.95098039216,11904.503267973858,,,2.585319,,1.0,0.185133,normal_low,CPR_ONLY,,QUALIFIED
8664,1.354375,18671.385094600824,11697.235117674209,-0.348561,0.774065,,,1.0,0.264316,normal_low,CPR_ONLY,,QUALIFIED
8702,0.10375,33191.21686746988,11442.216867469884,,,,,1.0,0.290948,normal_low,CPR_ONLY,,QUALIFIED
8707,0.99875,40479.66270337922,11838.250312891112,,,1.062317,,1.0,0.217909,normal_low,CPR_ONLY,,QUALIFIED
8714,0.091875,35552.901360544216,11812.74489795918,-0.024008,,,,1.0,0.180796,normal_low,CPR_ONLY,,QUALIFIED
8754,0.321875,16997.800970873788,11650.2572815534,-0.224654,,1.689084,,0.9553,0.383868,normal_low,CPR_ONLY,,QUALIFIED
8771,0.3,14156.635416666664,11465.604166666672,0.030241,0.048099,0.24274,0.144503,1.0,0.362165,normal_low,BOTH,0.053145,QUALIFIED
8797,0.150625,41074.08506224067,11383.798755186726,,1.61686,3.310629,,1.0,0.226214,normal_low,CPR_ONLY,,QUALIFIED
8804,0.13125,-20488.95238095238,11451.928571428572,,-0.577166,1.071951,,1.0,,no_data,S1_ONLY,0.042417,QUALIFIED
8822,0.10375,15510.343373493984,11511.192771084336,,,,,1.0,0.470059,normal_low,CPR_ONLY,,QUALIFIED
8826,0.154375,-41806.77530364373,11371.653846153844,,,1.100656,8.535872,1.0,0.138939,normal_low,CPR_ONLY,0.040974,QUALIFIED
8842,0.10625,21372.588235294126,11408.147058823532,-0.534342,0.090026,0.255945,0.217265,1.0,0.252009,normal_low,CPR_ONLY,,QUALIFIED
8871,0.4,24892.703125,11361.0859375,-0.077868,0.010133,0.015325,0.135735,1.0,0.304527,normal_low,CPR_ONLY,,QUALIFIED
8904,0.2825,-1469.194690265489,11301.219026548672,0.435045,0.498165,0.64445,,1.0,,no_data,S1_ONLY,0.072236,QUALIFIED
8906,0.194375,12963.808681672024,11339.48713826367,-0.061122,-0.133057,0.147813,0.026402,1.0,0.38802,normal_low,BOTH,0.05024,QUALIFIED
8908,0.345,18030.297101449272,11123.416666666672,0.032133,0.11781,-0.212681,1.316404,1.0,0.345415,normal_low,CPR_ONLY,,QUALIFIED
8929,0.8075,5144.817337461303,10898.700464396286,-0.198135,-0.072878,0.197836,0.279985,1.0,,no_data,S1_ONLY,0.049795,QUALIFIED
8933,0.3175,21052.00984251968,11038.688976377956,-0.366509,0.276451,-0.279804,0.952515,1.0,0.214576,normal_low,CPR_ONLY,,QUALIFIED
8941,0.570625,-8025.089266155534,11065.532858707556,0.534909,0.623413,0.740346,,1.0,,no_data,S1_ONLY,0.07695,QUALIFIED
8945,0.159375,38964.009803921566,11120.69607843137,,1.564345,,,1.0,0.204054,normal_low,CPR_ONLY,,QUALIFIED
8961,1.469375,19862.994257762657,11708.549766056996,-2.475741,0.077264,2.439005,,1.0,0.222346,normal_low,CPR_ONLY,,QUALIFIED
8971,0.391875,18910.70414673046,11039.21610845295,0.257974,0.416029,-0.268892,-2.204107,1.0,0.221172,normal_low,CPR_ONLY,,QUALIFIED
8972,0.525625,19664.45243757432,10868.098097502974,-1.491679,-0.647059,,,1.0,0.214018,normal_low,CPR_ONLY,,QUALIFIED
8991,0.30625,-10222.336734693876,11132.744897959186,1.037208,1.154305,9.81689,,1.0,,no_data,S1_ONLY,0.065632,QUALIFIED
8995,0.18125,27264.75862068965,11008.948275862072,-0.218071,0.464749,0.398449,1.614261,1.0,0.179951,normal_low,CPR_ONLY,,QUALIFIED
9004,0.186875,-20397.65719063545,11015.55016722408,,-1.148103,2.919207,-0.319347,1.0,,no_data,S1_ONLY,0.044234,QUALIFIED
9014,0.0875,22976.46428571429,11026.392857142857,-0.259424,0.317137,-0.078622,-0.487437,1.0,0.257674,normal_low,CPR_ONLY,,QUALIFIED
9018,0.3125,-23027.4,11055.700000000004,,-0.28905,1.927475,,1.0,,no_data,S1_ONLY,0.048539,QUALIFIED
9035,0.349375,21666.04740608229,10971.609123434704,-0.576087,0.248746,-0.031573,0.607184,1.0,0.210692,normal_low,CPR_ONLY,,QUALIFIED
9036,0.89875,21839.22531293462,11514.877607788592,,0.666807,,,1.0,0.242654,normal_low,CPR_ONLY,,QUALIFIED
9053,0.125625,42814.30099502487,11031.967661691546,,,1.291725,,1.0,0.158997,normal_low,CPR_ONLY,,QUALIFIED
9064,0.13875,30623.37387387388,10721.108108108108,,1.612824,,,1.0,0.198098,normal_low,CPR_ONLY,,QUALIFIED
9067,1.1725,-42560.694562899786,11115.758528784643,-0.766484,0.264964,1.306831,,1.0,0.212618,normal_low,CPR_ONLY,0.04584,QUALIFIED
9108,0.145,-6835.629310344826,10846.728448275862,0.758352,0.408194,0.261724,-1.152918,1.0,,no_data,S1_ONLY,0.065923,QUALIFIED
9112,0.72,24478.731770833343,10880.643229166672,0.030739,0.055596,0.089302,-0.00189,1.0,0.274971,normal_low,CPR_ONLY,,QUALIFIED
9130,0.23625,3506.3121693121648,10640.513227513227,0.298683,-0.172424,0.659117,0.950419,1.0,,no_data,S1_ONLY,0.049852,QUALIFIED
9134,1.311875,38616.05550262029,10987.505717008098,,0.620291,0.956522,,0.9571,0.181673,normal_low,CPR_ONLY,,QUALIFIED
9135,0.08625,43532.47101449275,10689.992753623184,,,9.171806,,1.0,0.187855,normal_low,CPR_ONLY,,QUALIFIED
9145,0.27,-3156.692129629628,10863.347222222226,0.787671,0.606597,0.201609,1.832905,1.0,,no_data,S1_ONLY,0.094822,QUALIFIED
9148,1.521875,17288.760780287477,10708.898357289523,-0.81951,0.687519,,,1.0,0.420642,normal_low,BOTH,0.040381,QUALIFIED
9150,0.1225,25090.0612244898,10720.90816326531,,,,,1.0,0.239473,normal_low,CPR_ONLY,,QUALIFIED
9153,0.158125,-43399.41304347826,10776.092885375496,-0.079681,0.097406,2.157671,,1.0,0.307509,normal_low,CPR_ONLY,,QUALIFIED
9162,0.159375,26946.36274509804,10808.147058823532,0.648995,,5.722474,,1.0,0.201666,normal_low,CPR_ONLY,,QUALIFIED
9174,0.12125,20267.02577319587,10695.345360824744,,1.036578,,,1.0,0.248465,normal_low,CPR_ONLY,,QUALIFIED
9221,1.719375,18487.849691021445,10043.756997455472,0.893786,2.732548,,,0.9916,0.28683,normal_low,BOTH,0.027146,QUALIFIED
9224,0.36125,27679.3875432526,10745.828719723184,-0.123837,0.201478,0.015917,-0.055505,1.0,0.222004,normal_low,CPR_ONLY,,QUALIFIED
9227,1.16625,-42319.95337620579,10304.31832797428,0.023764,-1.354839,1.494092,-5.513356,1.0,0.292435,normal_low,CPR_ONLY,0.00752,QUALIFIED
9247,0.1875,18282.833333333336,10629.083333333336,2.533566,3.33015,,,1.0,0.257553,normal_low,BOTH,0.029448,QUALIFIED
9250,0.276875,-41079.33747178329,10361.335214446954,-0.019182,-0.519961,1.812563,-4.014639,1.0,0.231849,normal_low,CPR_ONLY,,QUALIFIED
9279,1.100625,3056.513060760932,10130.539750141965,-0.605255,0.149044,0.389598,0.542573,1.0,,no_data,S1_ONLY,0.051171,QUALIFIED
9280,0.319375,20514.91095890412,10229.364970645796,-0.138441,2.72033,,,1.0,0.239504,normal_low,BOTH,0.024257,QUALIFIED
9300,0.545,28449.95871559633,10348.8371559633,,1.391458,1.698795,,1.0,0.201974,normal_low,CPR_ONLY,,QUALIFIED
9306,0.16125,29326.34108527132,10393.232558139534,3.326067,1.159404,0.789342,,1.0,0.230462,normal_low,CPR_ONLY,,QUALIFIED
9326,0.21375,36392.40935672514,10423.087719298244,,,6.467306,,1.0,0.176557,normal_low,CPR_ONLY,,QUALIFIED
9350,0.170625,-32405.35347985348,10160.206959706964,-0.201925,-0.061924,-0.051155,-0.100165,1.0,,no_data,S1_ONLY,0.054142,QUALIFIED
9358,0.09,-31270.465277777777,10397.375,0.385818,-0.616088,0.303202,0.696368,1.0,,no_data,S1_ONLY,0.071989,QUALIFIED
9375,0.31125,19827.56224899598,10276.202811244975,0.520956,1.845788,,,1.0,0.241213,normal_low,BOTH,0.032464,QUALIFIED
9378,0.339375,31217.087476979752,10320.15930018416,,1.265721,3.109312,,1.0,0.228331,normal_low,CPR_ONLY,,QUALIFIED
9433,0.218125,-40985.52865329513,9998.136103151868,0.400588,-0.377788,0.981911,0.633299,1.0,0.286473,normal_low,CPR_ONLY,,QUALIFIED
9441,0.9525,30184.26049868765,9585.063648293966,0.609881,,5.05,,1.0,0.264802,normal_low,CPR_ONLY,,QUALIFIED
9453,0.2125,27696.41176470589,10106.08823529412,,1.382622,1.880121,,1.0,0.264496,normal_low,CPR_ONLY,,QUALIFIED
9467,0.123125,36047.3426395939,10034.383248730965,,,5.132605,,1.0,0.182241,normal_low,CPR_ONLY,,QUALIFIED
9481,1.88875,25353.26406353408,10136.858371939115,0.436631,1.293131,2.429398,,0.9983,0.223792,normal_low,CPR_ONLY,,QUALIFIED
9492,0.356875,25837.503502626976,9750.718914185636,,,2.167039,,0.7986,0.199974,normal_low,CPR_ONLY,,QUALIFIED
9495,0.136875,-42465.56849315069,9752.554794520547,-0.126491,0.057834,0.72655,0.330817,1.0,0.28147,normal_low,BOTH,0.007596,QUALIFIED
9509,0.7375,-10838.953389830507,10083.529661016952,1.111432,0.733405,,,1.0,,no_data,S1_ONLY,0.06396,QUALIFIED
9545,0.183125,20072.45221843003,9778.315699658706,0.367685,0.350576,0.158397,0.054651,1.0,0.27004,normal_low,BOTH,0.02258,QUALIFIED
9600,1.56,29365.175080128203,9461.788060897436,1.160141,,4.271555,,0.9471,0.229502,normal_low,CPR_ONLY,,QUALIFIED
9611,0.601875,22644.671339563865,9594.606957424716,-0.171312,0.175342,0.142573,0.09168,0.999,0.276531,normal_low,CPR_ONLY,,QUALIFIED
9639,1.848125,37067.80402434901,9038.021136286778,-0.268551,-0.128808,0.12918,0.056766,1.0,0.206031,normal_low,CPR_ONLY,,QUALIFIED
9661,0.555,-14066.181306306304,9608.917792792796,0.664519,,,,1.0,,no_data,S1_ONLY,0.04905,QUALIFIED
9682,1.38,24154.41394927536,9864.83423913044,0.049233,-0.003068,0.172091,-0.118448,0.976,0.26059,normal_low,CPR_ONLY,,QUALIFIED
9703,0.953125,-8030.270491803276,9043.614754098358,0.071571,,0.86,,1.0,,no_data,S1_ONLY,0.078401,QUALIFIED
9708,0.56125,36019.099109131406,9546.96436525612,-0.27941,-0.131219,0.257526,0.05179,1.0,0.160484,normal_low,CPR_ONLY,,QUALIFIED
9710,0.77375,42163.7972536349,9674.086429725365,,,2.032617,,1.0,0.141573,normal_low,CPR_ONLY,,QUALIFIED
9714,0.27,-16611.4375,9661.495370370372,0.531346,0.415617,0.951317,-0.51286,1.0,,no_data,S1_ONLY,0.034766,QUALIFIED
9718,0.17375,19014.24820143885,9548.07194244604,,0.726431,-0.077764,,1.0,0.243421,normal_low,BOTH,0.026342,QUALIFIED
9719,0.379375,27503.618616144973,9655.07166392092,0.595908,,,,1.0,0.244918,normal_low,CPR_ONLY,,QUALIFIED
9720,0.143125,28157.25109170306,9656.613537117904,0.17931,-0.024168,1.381417,,1.0,0.24346,normal_low,CPR_ONLY,,QUALIFIED
9725,1.334375,-8801.75292740047,9970.019906323185,-0.066025,0.623776,1.118721,,1.0,,no_data,S1_ONLY,0.051478,QUALIFIED
9736,0.368125,32270.51018675721,9535.474533106955,,,1.499181,,1.0,0.259429,normal_low,CPR_ONLY,,QUALIFIED
9737,0.145,37711.24568965517,9401.46982758621,-0.002866,-0.001015,0.016263,-0.074039,0.7457,0.234672,normal_low,CPR_ONLY,,QUALIFIED
9772,0.103125,-2379.742424242424,9375.196969696968,,,,,1.0,,no_data,S1_ONLY,0.107911,QUALIFIED
9782,0.1375,-14999.590909090912,9152.659090909088,-1.642617,,,,1.0,,no_data,S1_ONLY,0.050624,QUALIFIED
9807,0.195625,-33856.33067092652,9099.940894568696,0.152875,0.139841,-0.072884,0.16239,1.0,0.29672,normal_low,BOTH,0.055947,QUALIFIED
