region_id,area_km2,geo_x,geo_y,grail_anom_context,grail_boug_context,grail_note
11159,0.080625,39691.94186046512,6054.375968992244,31.5436,77.8519,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11257,0.33375,30707.73970037453,5558.037453183526,25.3927,84.5067,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11258,0.349375,31365.28711985689,5869.730769230766,25.3927,84.5067,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11270,0.291875,35671.5556745182,5899.108137044968,31.5436,77.8519,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11301,0.4125,39176.81060606061,5778.265151515152,31.5436,77.8519,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11306,0.215,-20468.23255813953,5453.625,131.1381,81.2218,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11321,0.2125,34030.67647058822,5594.691176470587,25.3927,84.5067,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11333,0.174375,42657.29569892473,5479.71146953405,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11352,0.26,-20051.28125,5506.870192307688,50.752,65.3557,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11381,0.88,27713.3671875,5798.884232954544,25.3927,84.5067,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11438,1.10375,28786.377123442813,5405.936013590035,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11460,0.484375,39078.14516129032,5288.080645161288,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11559,1.78875,26077.959119496853,4220.363731656187,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11634,0.33875,-4378.313653136531,4484.771217712179,87.7915,75.1252,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11661,0.32625,39721.00383141762,4801.649425287353,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11778,0.156875,-42807.27290836653,4248.408366533862,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11833,0.12125,41171.79381443298,4216.737113402065,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11869,0.518125,25596.03196622437,3917.538600723769,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11881,0.188125,42394.35049833887,3761.131229235878,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11898,0.27,31241.050925925927,4023.2430555555534,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11927,0.19,-43723.11513157895,3825.74671052632,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11939,1.043125,36877.51078490114,3413.366986219291,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11943,0.1025,-30271.53658536585,3791.658536585368,197.9616,97.7418,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11955,0.12875,-4497.22330097088,3783.873786407763,87.7915,75.1252,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11964,0.27875,4871.0246636771335,3570.7354260089705,115.8281,80.8172,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11972,0.23875,33993.08638743455,3720.198952879582,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11994,0.434375,26748.13309352517,3636.147482014392,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
11996,0.16125,39113.5503875969,3702.5348837209312,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12006,0.474375,-15128.036231884056,3199.347167325432,121.4156,78.1985,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12012,0.554375,27830.9261555806,3249.372604284108,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12013,0.19125,30818.04575163398,3586.6928104575127,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12056,0.1825,-41590.39726027397,3518.993150684932,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12057,0.083125,-40929.44736842105,3547.3045112781983,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12091,0.5,38845.71875,3213.5625,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12094,0.131875,11763.007109004742,3261.4004739336524,115.8281,80.8172,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12130,0.2525,28221.59158415842,3025.561881188114,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12139,1.29375,39969.04106280193,2620.016908212565,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12157,0.88,28703.9921875,3029.867897727272,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12164,0.164375,39396.36311787073,3265.5190114068464,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12167,0.304375,-15848.44661190965,3047.625256673513,131.1381,81.2218,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12191,0.155,40415.62903225806,3281.951612903227,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12252,0.241875,-4504.440568475453,2982.347545219636,87.7915,75.1252,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12264,2.288125,30051.316443594653,2687.8190385140697,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12265,0.25125,38664.611940298506,2732.340796019904,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12269,0.109375,-4254.785714285717,2821.2142857142826,87.7915,75.1252,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12271,1.703125,24035.46330275229,3364.490825688073,109.6418,85.181,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12317,0.36625,11622.025597269623,2911.2081911262794,115.8281,80.8172,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12321,0.45375,25764.823691460057,2655.871900826445,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12422,0.16,32740.61328125,2300.59765625,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12423,0.158125,33148.80830039526,2305.5395256916963,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12448,0.380625,-42119.13711001642,1915.319376026273,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12480,0.188125,-15428.988372093025,1988.2076411960152,121.4156,78.1985,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12488,0.166875,-12586.267790262173,2268.38389513109,121.4156,78.1985,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12499,0.0825,-33420.38636363637,2194.439393939392,197.9616,97.7418,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12520,0.0875,-29888.89285714286,1999.0714285714275,197.9616,97.7418,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12537,0.115,13362.543478260872,2023.4619565217365,115.8281,80.8172,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12550,0.149375,31378.26569037656,1835.12343096234,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12553,0.231875,-43978.667115902965,1999.4218328841016,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12612,0.1525,22858.41393442624,1692.9180327868817,109.6418,85.181,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12620,0.171875,43511.86363636363,1659.045454545456,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12643,0.09625,-14133.12987012987,1697.0909090909045,121.4156,78.1985,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12669,0.6575,31917.08555133079,1697.363117870722,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12671,0.183125,-42793.07679180888,1295.3805460750882,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12681,0.525,24398.33928571429,1647.732142857145,109.6418,85.181,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12711,1.574375,-14973.316593886462,1342.3221516474805,121.4156,78.1985,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12713,0.313125,-44428.743512974055,1173.454091816362,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12727,0.20375,-38060.23926380368,1024.503067484664,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12757,0.560625,-43809.251393534,936.508918617612,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12758,1.12625,-40467.0371809101,1688.6243063263028,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12790,0.1275,42636.75490196078,1120.23039215686,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12802,0.889375,-41755.875966268446,1277.7663387210123,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12835,1.14375,-41701.10109289618,470.6775956284182,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12843,0.983125,29015.79052765417,983.6055308327996,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12900,0.3875,40981.35483870968,660.7419354838712,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12924,0.08,30780.5546875,645.421875,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12925,0.183125,32466.05290102388,363.8959044368603,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12935,0.145,24879.887931034493,443.7112068965507,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12942,0.300625,27548.82432432432,481.113305613304,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12947,0.481875,43934.77885862517,891.6802853437111,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
12985,0.549375,26120.40443686006,595.4374288964755,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13008,0.451875,28250.295297372068,490.1957123098255,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13024,0.3425,-42467.42518248176,204.468978102188,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13043,1.868125,32968.059718969555,134.1316493810591,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13055,1.883125,-39553.0307002987,156.74792565549433,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13098,0.088125,29779.46453900709,68.76241134751763,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13099,1.011875,40893.61673872761,-92.72112415071024,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13115,0.186875,-40852.84113712375,-104.93478260869595,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13141,0.670625,-43002.38723205964,80.95200372787076,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13146,0.31125,41350.905622489954,-356.07630522087857,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13159,0.905,27131.941298342543,-86.896408839777,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13163,0.138125,-22329.798642533937,-394.6357466063346,131.1381,81.2218,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13174,2.513125,34153.73402138772,-292.5925142999258,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13179,0.159375,15717.931372549014,-222.73529411765048,109.6418,85.181,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13180,0.140625,34930.05555555555,-319.277777777781,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13201,0.0975,-42341.84615384616,-327.3846153846098,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13202,0.331875,-40657.562146892655,-593.4265536723178,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13214,0.169375,-41081.865313653136,-479.942804428043,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13245,0.100625,-41785.59316770187,-612.2329192546604,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13273,0.166875,40074.5,-763.6385767790271,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13290,0.165,29399.405303030304,-927.625,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13332,0.215,41344.34011627907,-992.450581395351,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13341,0.44,45016.154829545456,-994.741477272728,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13358,0.14875,40533.53361344538,-987.105042016803,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13361,0.439375,-41104.69630156472,-1150.8513513513462,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13365,0.191875,40891.11237785016,-1207.48045602606,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13462,0.133125,-41238.17605633803,-1642.8098591549278,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13470,1.050625,33275.80874479476,-1606.579119571681,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13500,0.459375,32379.5,-1632.7312925170045,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13517,0.2325,-29885.983870967742,-1773.7607526881693,197.9616,97.7418,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13583,0.3275,-40451.12022900763,-2251.2175572519045,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13593,0.394375,-38250.93581616482,-2129.492076069735,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13602,0.100625,30550.43167701864,-2045.462732919252,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13603,0.16375,31402.83969465649,-1786.2366412213742,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13608,0.25,31924.0625,-1900.1875,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13631,0.178125,40093.62280701754,-1727.5701754385957,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13632,0.16625,40723.27819548872,-1946.8684210526333,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13637,0.2775,-39649.43018018018,-2029.454954954956,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13683,0.900625,-23941.894864677302,-1776.8074253990271,131.1381,81.2218,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13699,0.20375,-43397.509202453984,-2303.0276073619607,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13707,0.889375,-40127.09873506676,-2678.066408995081,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13732,0.143125,41699.93668122271,-2503.866812227076,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13798,0.35625,40425.72807017545,-2846.0350877192977,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13807,1.34875,24742.72289156627,-2869.9355885078767,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13833,0.08375,24332.70895522388,-2773.567164179105,109.6418,85.181,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13866,0.119375,-39570.78795811519,-2923.1910994764403,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13883,0.134375,-29453.988372093023,-3219.5,197.9616,97.7418,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13898,1.598125,26147.270825185755,-3422.25127102073,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13918,0.376875,-39941.5447761194,-3258.662520729682,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13950,0.09125,-40839.3698630137,-3348.3013698630166,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13963,0.08,17704.1875,-3494.03125,109.6418,85.181,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
13973,0.125,-42558.875,-3310.0,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14030,0.138125,-41151.970588235294,-3557.5316742081413,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14034,0.319375,27346.66242661448,-3380.4197651663417,66.0189,90.6798,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14046,0.4775,-43268.0719895288,-3591.7447643979103,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14052,0.0975,40639.08333333334,-3629.948717948719,63.3495,86.7715,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14119,0.651875,-40428.66395014382,-3806.043624161073,35.5577,101.3636,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14135,0.1275,7247.049019607846,-4093.004901960783,115.8281,80.8172,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
14136,0.085,22345.63970588235,-3969.9044117647054,109.6418,85.181,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
